filename,logo-name,y,x,color
training_images/triangle_blue_0590.bmp,triangle,60,59,blue
training_images/triangle_blue_0591.bmp,triangle,58,55,blue
training_images/triangle_blue_0592.bmp,triangle,56,52,blue
training_images/triangle_blue_0593.bmp,triangle,63,59,blue
training_images/triangle_blue_0594.bmp,triangle,52,78,blue
training_images/triangle_blue_0595.bmp,triangle,56,74,blue
training_images/triangle_blue_0596.bmp,triangle,56,72,blue
training_images/triangle_blue_0597.bmp,triangle,67,82,blue
training_images/triangle_blue_0598.bmp,triangle,72,71,blue
training_images/triangle_blue_0599.bmp,triangle,63,59,blue
training_images/triangle_blue_0600.bmp,triangle,64,64,blue
training_images/triangle_blue_0601.bmp,triangle,71,65,blue
training_images/triangle_blue_0602.bmp,triangle,75,62,blue
training_images/triangle_blue_0603.bmp,triangle,64,63,blue
training_images/triangle_blue_0604.bmp,triangle,74,64,blue
training_images/triangle_blue_0605.bmp,triangle,53,67,blue
training_images/triangle_blue_0606.bmp,triangle,60,62,blue
training_images/triangle_blue_0607.bmp,triangle,64,74,blue
training_images/triangle_blue_0608.bmp,triangle,69,57,blue
training_images/triangle_blue_0609.bmp,triangle,65,82,blue
training_images/triangle_blue_0610.bmp,triangle,62,46,blue
training_images/triangle_blue_0611.bmp,triangle,63,71,blue
training_images/triangle_blue_0612.bmp,triangle,52,51,blue
training_images/triangle_blue_0613.bmp,triangle,59,43,blue
training_images/triangle_blue_0614.bmp,triangle,72,57,blue
training_images/triangle_blue_0615.bmp,triangle,69,68,blue
training_images/triangle_blue_0616.bmp,triangle,80,60,blue
training_images/triangle_blue_0617.bmp,triangle,79,48,blue
training_images/triangle_blue_0618.bmp,triangle,64,54,blue
training_images/triangle_blue_0619.bmp,triangle,75,64,blue
training_images/triangle_blue_0620.bmp,triangle,65,77,blue
training_images/triangle_blue_0621.bmp,triangle,57,77,blue
training_images/triangle_blue_0622.bmp,triangle,65,71,blue
training_images/triangle_blue_0623.bmp,triangle,71,82,blue
training_images/triangle_blue_0624.bmp,triangle,60,66,blue
training_images/triangle_blue_0625.bmp,triangle,63,62,blue
training_images/triangle_blue_0626.bmp,triangle,50,76,blue
training_images/triangle_blue_0627.bmp,triangle,46,72,blue
training_images/triangle_blue_0628.bmp,triangle,70,75,blue
training_images/triangle_blue_0629.bmp,triangle,64,61,blue
training_images/triangle_blue_0630.bmp,triangle,60,67,blue
training_images/triangle_blue_0631.bmp,triangle,65,61,blue
training_images/triangle_blue_0632.bmp,triangle,65,77,blue
training_images/triangle_blue_0633.bmp,triangle,67,59,blue
training_images/triangle_blue_0634.bmp,triangle,55,55,blue
training_images/triangle_blue_0635.bmp,triangle,72,80,blue
training_images/triangle_blue_0636.bmp,triangle,64,51,blue
training_images/triangle_blue_0637.bmp,triangle,60,59,blue
training_images/triangle_blue_0638.bmp,triangle,66,70,blue
training_images/triangle_blue_0639.bmp,triangle,54,75,blue
training_images/triangle_blue_0640.bmp,triangle,63,69,blue
training_images/triangle_blue_0641.bmp,triangle,65,64,blue
training_images/triangle_blue_0642.bmp,triangle,56,63,blue
training_images/triangle_blue_0643.bmp,triangle,72,74,blue
training_images/triangle_blue_0644.bmp,triangle,76,63,blue
training_images/triangle_blue_0645.bmp,triangle,71,70,blue
training_images/triangle_blue_0646.bmp,triangle,61,84,blue
training_images/triangle_blue_0647.bmp,triangle,57,58,blue
training_images/triangle_blue_0648.bmp,triangle,59,47,blue
training_images/triangle_blue_0649.bmp,triangle,65,79,blue
training_images/triangle_blue_0650.bmp,triangle,76,71,blue
training_images/triangle_blue_0651.bmp,triangle,70,84,blue
training_images/triangle_blue_0652.bmp,triangle,68,67,blue
training_images/triangle_blue_0653.bmp,triangle,67,59,blue
training_images/triangle_blue_0654.bmp,triangle,54,58,blue
training_images/triangle_blue_0655.bmp,triangle,56,59,blue
training_images/triangle_blue_0656.bmp,triangle,82,59,blue
training_images/triangle_blue_0657.bmp,triangle,61,76,blue
training_images/triangle_blue_0658.bmp,triangle,60,47,blue
training_images/triangle_blue_0659.bmp,triangle,58,53,blue
training_images/triangle_blue_0660.bmp,triangle,72,75,blue
training_images/triangle_blue_0661.bmp,triangle,58,66,blue
training_images/triangle_blue_0662.bmp,triangle,61,64,blue
training_images/triangle_blue_0663.bmp,triangle,70,72,blue
training_images/triangle_blue_0664.bmp,triangle,67,64,blue
training_images/triangle_blue_0665.bmp,triangle,67,59,blue
training_images/triangle_blue_0666.bmp,triangle,59,59,blue
training_images/triangle_blue_0667.bmp,triangle,55,51,blue
training_images/triangle_blue_0668.bmp,triangle,59,73,blue
training_images/triangle_blue_0669.bmp,triangle,59,69,blue
training_images/triangle_blue_0670.bmp,triangle,67,64,blue
training_images/triangle_blue_0671.bmp,triangle,53,54,blue
training_images/triangle_blue_0672.bmp,triangle,65,74,blue
training_images/triangle_blue_0673.bmp,triangle,65,72,blue
training_images/triangle_blue_0674.bmp,triangle,61,78,blue
training_images/triangle_blue_0675.bmp,triangle,62,57,blue
training_images/triangle_blue_0676.bmp,triangle,63,63,blue
training_images/triangle_blue_0677.bmp,triangle,56,68,blue
training_images/triangle_blue_0678.bmp,triangle,66,58,blue
training_images/triangle_blue_0679.bmp,triangle,58,58,blue
training_images/triangle_blue_0680.bmp,triangle,50,61,blue
training_images/triangle_blue_0681.bmp,triangle,77,60,blue
training_images/triangle_blue_0682.bmp,triangle,66,55,blue
training_images/triangle_blue_0683.bmp,triangle,64,77,blue
training_images/triangle_blue_0684.bmp,triangle,68,70,blue
training_images/triangle_blue_0685.bmp,triangle,70,61,blue
training_images/triangle_blue_0686.bmp,triangle,70,64,blue
training_images/triangle_blue_0687.bmp,triangle,55,70,blue
training_images/triangle_blue_0688.bmp,triangle,81,53,blue
training_images/triangle_blue_0689.bmp,triangle,67,54,blue
training_images/triangle_blue_0690.bmp,triangle,72,48,blue
training_images/triangle_blue_0691.bmp,triangle,46,66,blue
training_images/triangle_blue_0692.bmp,triangle,71,67,blue
training_images/triangle_blue_0693.bmp,triangle,62,66,blue
training_images/triangle_blue_0694.bmp,triangle,62,66,blue
training_images/triangle_blue_0695.bmp,triangle,58,82,blue
training_images/triangle_blue_0696.bmp,triangle,80,61,blue
training_images/triangle_blue_0697.bmp,triangle,73,61,blue
training_images/triangle_blue_0698.bmp,triangle,70,57,blue
training_images/triangle_blue_0699.bmp,triangle,68,62,blue
training_images/triangle_blue_0700.bmp,triangle,68,67,blue
training_images/triangle_blue_0701.bmp,triangle,53,64,blue
training_images/triangle_blue_0702.bmp,triangle,63,58,blue
training_images/triangle_blue_0703.bmp,triangle,56,54,blue
training_images/triangle_blue_0704.bmp,triangle,66,59,blue
training_images/triangle_blue_0705.bmp,triangle,58,68,blue
training_images/triangle_blue_0706.bmp,triangle,60,55,blue
training_images/triangle_blue_0707.bmp,triangle,60,59,blue
training_images/triangle_blue_0708.bmp,triangle,67,76,blue
training_images/triangle_blue_0709.bmp,triangle,51,69,blue
training_images/triangle_blue_0710.bmp,triangle,75,68,blue
training_images/triangle_blue_0711.bmp,triangle,60,68,blue
training_images/triangle_blue_0712.bmp,triangle,73,68,blue
training_images/triangle_blue_0713.bmp,triangle,67,73,blue
training_images/triangle_blue_0714.bmp,triangle,63,71,blue
training_images/triangle_blue_0715.bmp,triangle,78,73,blue
training_images/triangle_blue_0716.bmp,triangle,81,68,blue
training_images/triangle_blue_0717.bmp,triangle,45,78,blue
training_images/triangle_blue_0718.bmp,triangle,63,57,blue
training_images/triangle_blue_0719.bmp,triangle,66,55,blue
training_images/triangle_blue_0720.bmp,triangle,66,66,blue
training_images/triangle_blue_0721.bmp,triangle,73,54,blue
training_images/triangle_blue_0722.bmp,triangle,48,66,blue
training_images/triangle_blue_0723.bmp,triangle,76,76,blue
training_images/triangle_blue_0724.bmp,triangle,63,59,blue
training_images/triangle_blue_0725.bmp,triangle,58,63,blue
training_images/triangle_blue_0726.bmp,triangle,66,47,blue
training_images/triangle_blue_0727.bmp,triangle,64,60,blue
training_images/triangle_blue_0728.bmp,triangle,56,77,blue
training_images/triangle_blue_0729.bmp,triangle,73,65,blue
training_images/triangle_blue_0730.bmp,triangle,56,63,blue
training_images/triangle_blue_0731.bmp,triangle,56,73,blue
training_images/triangle_blue_0732.bmp,triangle,55,70,blue
training_images/triangle_blue_0733.bmp,triangle,68,77,blue
training_images/triangle_blue_0734.bmp,triangle,64,71,blue
training_images/triangle_blue_0735.bmp,triangle,63,68,blue
training_images/triangle_blue_0736.bmp,triangle,74,68,blue
training_images/triangle_blue_0737.bmp,triangle,64,55,blue
training_images/triangle_blue_0738.bmp,triangle,44,66,blue
training_images/triangle_blue_0739.bmp,triangle,74,53,blue
training_images/triangle_blue_0740.bmp,triangle,75,62,blue
training_images/triangle_blue_0741.bmp,triangle,56,62,blue
training_images/triangle_blue_0742.bmp,triangle,64,73,blue
training_images/triangle_blue_0743.bmp,triangle,78,66,blue
training_images/triangle_blue_0744.bmp,triangle,55,75,blue
training_images/triangle_blue_0745.bmp,triangle,52,64,blue
training_images/triangle_blue_0746.bmp,triangle,71,70,blue
training_images/triangle_blue_0747.bmp,triangle,64,61,blue
training_images/triangle_blue_0748.bmp,triangle,52,84,blue
training_images/triangle_blue_0749.bmp,triangle,68,76,blue
training_images/triangle_blue_0750.bmp,triangle,57,42,blue
training_images/triangle_blue_0751.bmp,triangle,69,53,blue
training_images/triangle_blue_0752.bmp,triangle,50,53,blue
training_images/triangle_blue_0753.bmp,triangle,71,54,blue
training_images/triangle_blue_0754.bmp,triangle,68,62,blue
training_images/triangle_blue_0755.bmp,triangle,61,78,blue
training_images/triangle_blue_0756.bmp,triangle,61,62,blue
training_images/triangle_blue_0757.bmp,triangle,61,70,blue
training_images/triangle_blue_0758.bmp,triangle,57,74,blue
training_images/triangle_blue_0759.bmp,triangle,82,60,blue
training_images/triangle_blue_0760.bmp,triangle,66,60,blue
training_images/triangle_blue_0761.bmp,triangle,64,66,blue
training_images/triangle_blue_0762.bmp,triangle,54,65,blue
training_images/triangle_blue_0763.bmp,triangle,59,77,blue
training_images/triangle_blue_0764.bmp,triangle,53,64,blue
training_images/triangle_blue_0765.bmp,triangle,59,59,blue
training_images/triangle_blue_0766.bmp,triangle,68,76,blue
training_images/triangle_blue_0767.bmp,triangle,51,73,blue
training_images/triangle_blue_0768.bmp,triangle,74,66,blue
training_images/triangle_blue_0769.bmp,triangle,57,60,blue
training_images/triangle_blue_0770.bmp,triangle,67,62,blue
training_images/triangle_blue_0771.bmp,triangle,59,56,blue
training_images/triangle_blue_0772.bmp,triangle,67,69,blue
training_images/triangle_blue_0773.bmp,triangle,54,80,blue
training_images/triangle_blue_0774.bmp,triangle,93,72,blue
training_images/triangle_blue_0775.bmp,triangle,70,68,blue
training_images/triangle_blue_0776.bmp,triangle,69,56,blue
training_images/triangle_blue_0777.bmp,triangle,70,63,blue
training_images/triangle_blue_0778.bmp,triangle,82,60,blue
training_images/triangle_blue_0779.bmp,triangle,65,64,blue
training_images/triangle_blue_0780.bmp,triangle,72,55,blue
training_images/triangle_blue_0781.bmp,triangle,67,62,blue
training_images/triangle_blue_0782.bmp,triangle,79,64,blue
training_images/triangle_blue_0783.bmp,triangle,65,52,blue
training_images/triangle_blue_0784.bmp,triangle,80,69,blue
training_images/triangle_blue_0785.bmp,triangle,60,54,blue
training_images/triangle_blue_0786.bmp,triangle,68,68,blue
training_images/triangle_blue_0787.bmp,triangle,64,54,blue
training_images/triangle_blue_0788.bmp,triangle,61,61,blue
training_images/triangle_blue_0789.bmp,triangle,77,72,blue
training_images/triangle_blue_0790.bmp,triangle,61,57,blue
training_images/triangle_blue_0791.bmp,triangle,63,69,blue
training_images/triangle_blue_0792.bmp,triangle,69,61,blue
training_images/triangle_blue_0793.bmp,triangle,63,74,blue
training_images/triangle_blue_0794.bmp,triangle,58,61,blue
training_images/triangle_blue_0795.bmp,triangle,65,65,blue
training_images/triangle_blue_0796.bmp,triangle,54,66,blue
training_images/triangle_blue_0797.bmp,triangle,73,72,blue
training_images/triangle_blue_0798.bmp,triangle,49,59,blue
training_images/triangle_blue_0799.bmp,triangle,63,71,blue
training_images/triangle_blue_0800.bmp,triangle,66,77,blue
training_images/triangle_blue_0801.bmp,triangle,55,64,blue
training_images/triangle_blue_0802.bmp,triangle,62,69,blue
training_images/triangle_blue_0803.bmp,triangle,56,73,blue
training_images/triangle_blue_0804.bmp,triangle,69,69,blue
training_images/triangle_blue_0805.bmp,triangle,65,64,blue
training_images/triangle_blue_0806.bmp,triangle,69,61,blue
training_images/triangle_blue_0807.bmp,triangle,57,85,blue
training_images/triangle_blue_0808.bmp,triangle,66,64,blue
training_images/triangle_blue_0809.bmp,triangle,57,58,blue
training_images/triangle_blue_0810.bmp,triangle,72,61,blue
training_images/triangle_blue_0811.bmp,triangle,69,67,blue
training_images/triangle_blue_0812.bmp,triangle,67,55,blue
training_images/triangle_blue_0813.bmp,triangle,76,69,blue
training_images/triangle_blue_0814.bmp,triangle,71,64,blue
training_images/triangle_blue_0815.bmp,triangle,60,59,blue
training_images/triangle_blue_0816.bmp,triangle,71,55,blue
training_images/triangle_blue_0817.bmp,triangle,66,68,blue
training_images/triangle_blue_0818.bmp,triangle,60,65,blue
training_images/triangle_blue_0819.bmp,triangle,53,72,blue
training_images/triangle_blue_0820.bmp,triangle,63,54,blue
training_images/triangle_blue_0821.bmp,triangle,65,81,blue
training_images/triangle_blue_0822.bmp,triangle,66,51,blue
training_images/triangle_blue_0823.bmp,triangle,60,67,blue
training_images/triangle_blue_0824.bmp,triangle,61,68,blue
training_images/triangle_blue_0825.bmp,triangle,72,68,blue
training_images/triangle_blue_0826.bmp,triangle,58,66,blue
training_images/triangle_blue_0827.bmp,triangle,66,65,blue
training_images/triangle_blue_0828.bmp,triangle,69,49,blue
training_images/triangle_blue_0829.bmp,triangle,55,55,blue
training_images/triangle_blue_0830.bmp,triangle,75,66,blue
training_images/triangle_blue_0831.bmp,triangle,46,52,blue
training_images/triangle_blue_0832.bmp,triangle,72,57,blue
training_images/triangle_blue_0833.bmp,triangle,63,62,blue
training_images/triangle_blue_0834.bmp,triangle,61,49,blue
training_images/triangle_blue_0835.bmp,triangle,66,70,blue
training_images/triangle_blue_0836.bmp,triangle,55,68,blue
training_images/triangle_blue_0837.bmp,triangle,69,56,blue
training_images/triangle_blue_0838.bmp,triangle,48,83,blue
training_images/triangle_blue_0839.bmp,triangle,68,59,blue
training_images/triangle_blue_0840.bmp,triangle,70,68,blue
training_images/triangle_blue_0841.bmp,triangle,58,72,blue
training_images/triangle_blue_0842.bmp,triangle,58,72,blue
training_images/triangle_blue_0843.bmp,triangle,48,76,blue
training_images/triangle_blue_0844.bmp,triangle,65,59,blue
training_images/triangle_blue_0845.bmp,triangle,74,70,blue
training_images/triangle_blue_0846.bmp,triangle,73,63,blue
training_images/triangle_blue_0847.bmp,triangle,62,50,blue
training_images/triangle_blue_0848.bmp,triangle,71,48,blue
training_images/triangle_blue_0849.bmp,triangle,70,81,blue
training_images/triangle_blue_0850.bmp,triangle,58,57,blue
training_images/triangle_blue_0851.bmp,triangle,70,63,blue
training_images/triangle_blue_0852.bmp,triangle,77,83,blue
training_images/triangle_blue_0853.bmp,triangle,64,75,blue
training_images/triangle_blue_0854.bmp,triangle,51,58,blue
training_images/triangle_blue_0855.bmp,triangle,66,62,blue
training_images/triangle_blue_0856.bmp,triangle,65,69,blue
training_images/triangle_blue_0857.bmp,triangle,74,75,blue
training_images/triangle_blue_0858.bmp,triangle,55,47,blue
training_images/triangle_blue_0859.bmp,triangle,59,54,blue
training_images/triangle_blue_0860.bmp,triangle,74,44,blue
training_images/triangle_blue_0861.bmp,triangle,71,61,blue
training_images/triangle_blue_0862.bmp,triangle,61,67,blue
training_images/triangle_blue_0863.bmp,triangle,57,66,blue
training_images/triangle_blue_0864.bmp,triangle,64,66,blue
training_images/triangle_blue_0865.bmp,triangle,61,75,blue
training_images/triangle_blue_0866.bmp,triangle,59,57,blue
training_images/triangle_blue_0867.bmp,triangle,57,62,blue
training_images/triangle_blue_0868.bmp,triangle,70,59,blue
training_images/triangle_blue_0869.bmp,triangle,66,77,blue
training_images/triangle_blue_0870.bmp,triangle,69,47,blue
training_images/triangle_blue_0871.bmp,triangle,70,51,blue
training_images/triangle_blue_0872.bmp,triangle,58,57,blue
training_images/triangle_blue_0873.bmp,triangle,66,63,blue
training_images/triangle_blue_0874.bmp,triangle,67,70,blue
training_images/triangle_blue_0875.bmp,triangle,61,70,blue
training_images/triangle_blue_0876.bmp,triangle,74,52,blue
training_images/triangle_blue_0877.bmp,triangle,57,61,blue
training_images/triangle_blue_0878.bmp,triangle,59,71,blue
training_images/triangle_blue_0879.bmp,triangle,84,62,blue
training_images/triangle_blue_0880.bmp,triangle,57,69,blue
training_images/triangle_blue_0881.bmp,triangle,70,67,blue
training_images/triangle_blue_0882.bmp,triangle,61,65,blue
training_images/triangle_blue_0883.bmp,triangle,66,51,blue
training_images/triangle_blue_0884.bmp,triangle,71,70,blue
training_images/triangle_blue_0885.bmp,triangle,56,60,blue
training_images/triangle_blue_0886.bmp,triangle,73,61,blue
training_images/triangle_blue_0887.bmp,triangle,71,63,blue
training_images/triangle_blue_0888.bmp,triangle,65,70,blue
training_images/triangle_blue_0889.bmp,triangle,61,63,blue
training_images/triangle_blue_0890.bmp,triangle,73,72,blue
training_images/triangle_blue_0891.bmp,triangle,59,69,blue
training_images/triangle_blue_0892.bmp,triangle,63,80,blue
training_images/triangle_blue_0893.bmp,triangle,57,52,blue
training_images/triangle_blue_0894.bmp,triangle,69,57,blue
training_images/triangle_blue_0895.bmp,triangle,70,58,blue
training_images/triangle_blue_0896.bmp,triangle,72,69,blue
training_images/triangle_blue_0897.bmp,triangle,54,73,blue
training_images/triangle_blue_0898.bmp,triangle,63,48,blue
training_images/triangle_blue_0899.bmp,triangle,81,67,blue
training_images/triangle_blue_0900.bmp,triangle,30,102,blue
training_images/triangle_blue_0901.bmp,triangle,84,6,blue
training_images/triangle_blue_0902.bmp,triangle,97,114,blue
training_images/triangle_blue_0903.bmp,triangle,32,12,blue
training_images/triangle_blue_0904.bmp,triangle,59,47,blue
training_images/triangle_blue_0905.bmp,triangle,85,25,blue
training_images/triangle_blue_0906.bmp,triangle,22,13,blue
training_images/triangle_blue_0907.bmp,triangle,68,94,blue
training_images/triangle_blue_0908.bmp,triangle,119,62,blue
training_images/triangle_blue_0909.bmp,triangle,118,71,blue
training_images/triangle_blue_0910.bmp,triangle,5,60,blue
training_images/triangle_blue_0911.bmp,triangle,18,64,blue
training_images/triangle_blue_0912.bmp,triangle,30,78,blue
training_images/triangle_blue_0913.bmp,triangle,26,74,blue
training_images/triangle_blue_0914.bmp,triangle,4,72,blue
training_images/triangle_blue_0915.bmp,triangle,55,40,blue
training_images/triangle_blue_0916.bmp,triangle,116,54,blue
training_images/triangle_blue_0917.bmp,triangle,71,37,blue
training_images/triangle_blue_0918.bmp,triangle,62,44,blue
training_images/triangle_blue_0919.bmp,triangle,86,65,blue
training_images/triangle_blue_0920.bmp,triangle,19,74,blue
training_images/triangle_blue_0921.bmp,triangle,40,58,blue
training_images/triangle_blue_0922.bmp,triangle,33,70,blue
training_images/triangle_blue_0923.bmp,triangle,3,83,blue
training_images/triangle_blue_0924.bmp,triangle,23,69,blue
training_images/triangle_blue_0925.bmp,triangle,37,19,blue
training_images/triangle_blue_0926.bmp,triangle,103,76,blue
training_images/triangle_blue_0927.bmp,triangle,49,99,blue
training_images/triangle_blue_0928.bmp,triangle,72,83,blue
training_images/triangle_blue_0929.bmp,triangle,100,20,blue
training_images/triangle_blue_0930.bmp,triangle,117,6,blue
training_images/triangle_blue_0931.bmp,triangle,30,1,blue
training_images/triangle_blue_0932.bmp,triangle,104,88,blue
training_images/triangle_blue_0933.bmp,triangle,48,84,blue
training_images/triangle_blue_0934.bmp,triangle,81,46,blue
training_images/triangle_blue_0935.bmp,triangle,91,27,blue
training_images/triangle_blue_0936.bmp,triangle,18,11,blue
training_images/triangle_blue_0937.bmp,triangle,63,54,blue
training_images/triangle_blue_0938.bmp,triangle,21,92,blue
training_images/triangle_blue_0939.bmp,triangle,114,65,blue
training_images/triangle_blue_0940.bmp,triangle,74,109,blue
training_images/triangle_blue_0941.bmp,triangle,36,84,blue
training_images/triangle_blue_0942.bmp,triangle,87,18,blue
training_images/triangle_blue_0943.bmp,triangle,5,39,blue
training_images/triangle_blue_0944.bmp,triangle,81,0,blue
training_images/triangle_blue_0945.bmp,triangle,57,67,blue
training_images/triangle_blue_0946.bmp,triangle,19,41,blue
training_images/triangle_blue_0947.bmp,triangle,63,0,blue
training_images/triangle_blue_0948.bmp,triangle,9,49,blue
training_images/triangle_blue_0949.bmp,triangle,13,84,blue
training_images/triangle_blue_0950.bmp,triangle,47,98,blue
training_images/triangle_blue_0951.bmp,triangle,45,99,blue
training_images/triangle_blue_0952.bmp,triangle,93,105,blue
training_images/triangle_blue_0953.bmp,triangle,33,67,blue
training_images/triangle_blue_0954.bmp,triangle,7,49,blue
training_images/triangle_blue_0955.bmp,triangle,116,15,blue
training_images/triangle_blue_0956.bmp,triangle,9,50,blue
training_images/triangle_blue_0957.bmp,triangle,46,11,blue
training_images/triangle_blue_0958.bmp,triangle,113,50,blue
training_images/triangle_blue_0959.bmp,triangle,16,43,blue
training_images/triangle_blue_0960.bmp,triangle,116,71,blue
training_images/triangle_blue_0961.bmp,triangle,113,80,blue
training_images/triangle_blue_0962.bmp,triangle,76,40,blue
training_images/triangle_blue_0963.bmp,triangle,42,9,blue
training_images/triangle_blue_0964.bmp,triangle,32,105,blue
training_images/triangle_blue_0965.bmp,triangle,50,16,blue
training_images/triangle_blue_0966.bmp,triangle,29,51,blue
training_images/triangle_blue_0967.bmp,triangle,37,0,blue
training_images/triangle_blue_0968.bmp,triangle,58,52,blue
training_images/triangle_blue_0969.bmp,triangle,93,1,blue
training_images/triangle_blue_0970.bmp,triangle,69,89,blue
training_images/triangle_blue_0971.bmp,triangle,93,20,blue
training_images/triangle_blue_0972.bmp,triangle,8,115,blue
training_images/triangle_blue_0973.bmp,triangle,57,67,blue
training_images/triangle_blue_0974.bmp,triangle,101,78,blue
training_images/triangle_blue_0975.bmp,triangle,19,82,blue
training_images/triangle_blue_0976.bmp,triangle,119,91,blue
training_images/triangle_blue_0977.bmp,triangle,56,43,blue
training_images/triangle_blue_0978.bmp,triangle,61,83,blue
training_images/triangle_blue_0979.bmp,triangle,68,83,blue
training_images/triangle_blue_0980.bmp,triangle,80,60,blue
training_images/triangle_blue_0981.bmp,triangle,106,34,blue
training_images/triangle_blue_0982.bmp,triangle,19,103,blue
training_images/triangle_blue_0983.bmp,triangle,24,106,blue
training_images/triangle_blue_0984.bmp,triangle,81,65,blue
training_images/triangle_blue_0985.bmp,triangle,49,101,blue
training_images/triangle_blue_0986.bmp,triangle,13,65,blue
training_images/triangle_blue_0987.bmp,triangle,74,60,blue
training_images/triangle_blue_0988.bmp,triangle,101,42,blue
training_images/triangle_blue_0989.bmp,triangle,74,94,blue
training_images/triangle_blue_0990.bmp,triangle,3,12,blue
training_images/triangle_blue_0991.bmp,triangle,22,101,blue
training_images/triangle_blue_0992.bmp,triangle,6,28,blue
training_images/triangle_blue_0993.bmp,triangle,2,108,blue
training_images/triangle_blue_0994.bmp,triangle,45,113,blue
training_images/triangle_blue_0995.bmp,triangle,105,27,blue
training_images/triangle_blue_0996.bmp,triangle,24,88,blue
training_images/triangle_blue_0997.bmp,triangle,17,69,blue
training_images/triangle_blue_0998.bmp,triangle,83,24,blue
training_images/triangle_blue_0999.bmp,triangle,52,41,blue
training_images/hook_red_0000.bmp,hook,86,66,red
training_images/hook_red_0001.bmp,hook,100,84,red
training_images/hook_red_0002.bmp,hook,95,74,red
training_images/hook_red_0003.bmp,hook,98,95,red
training_images/hook_red_0004.bmp,hook,104,87,red
training_images/hook_red_0005.bmp,hook,105,88,red
training_images/hook_red_0006.bmp,hook,94,97,red
training_images/hook_red_0007.bmp,hook,90,97,red
training_images/hook_red_0008.bmp,hook,103,89,red
training_images/hook_red_0009.bmp,hook,92,93,red
training_images/hook_red_0010.bmp,hook,82,96,red
training_images/hook_red_0011.bmp,hook,80,102,red
training_images/hook_red_0012.bmp,hook,100,91,red
training_images/hook_red_0013.bmp,hook,80,76,red
training_images/hook_red_0014.bmp,hook,89,85,red
training_images/hook_red_0015.bmp,hook,107,83,red
training_images/hook_red_0016.bmp,hook,108,93,red
training_images/hook_red_0017.bmp,hook,85,92,red
training_images/hook_red_0018.bmp,hook,92,92,red
training_images/hook_red_0019.bmp,hook,87,102,red
training_images/hook_red_0020.bmp,hook,82,83,red
training_images/hook_red_0021.bmp,hook,88,83,red
training_images/hook_red_0022.bmp,hook,79,79,red
training_images/hook_red_0023.bmp,hook,88,89,red
training_images/hook_red_0024.bmp,hook,84,97,red
training_images/hook_red_0025.bmp,hook,90,84,red
training_images/hook_red_0026.bmp,hook,94,83,red
training_images/hook_red_0027.bmp,hook,93,102,red
training_images/hook_red_0028.bmp,hook,88,92,red
training_images/hook_red_0029.bmp,hook,91,98,red
training_images/hook_red_0030.bmp,hook,83,83,red
training_images/hook_red_0031.bmp,hook,91,93,red
training_images/hook_red_0032.bmp,hook,105,102,red
training_images/hook_red_0033.bmp,hook,79,83,red
training_images/hook_red_0034.bmp,hook,102,97,red
training_images/hook_red_0035.bmp,hook,89,90,red
training_images/hook_red_0036.bmp,hook,96,95,red
training_images/hook_red_0037.bmp,hook,99,94,red
training_images/hook_red_0038.bmp,hook,81,81,red
training_images/hook_red_0039.bmp,hook,88,87,red
training_images/hook_red_0040.bmp,hook,90,91,red
training_images/hook_red_0041.bmp,hook,72,87,red
training_images/hook_red_0042.bmp,hook,79,85,red
training_images/hook_red_0043.bmp,hook,88,87,red
training_images/hook_red_0044.bmp,hook,83,86,red
training_images/hook_red_0045.bmp,hook,77,85,red
training_images/hook_red_0046.bmp,hook,80,98,red
training_images/hook_red_0047.bmp,hook,89,78,red
training_images/hook_red_0048.bmp,hook,85,94,red
training_images/hook_red_0049.bmp,hook,81,85,red
training_images/hook_red_0050.bmp,hook,85,96,red
training_images/hook_red_0051.bmp,hook,100,99,red
training_images/hook_red_0052.bmp,hook,88,87,red
training_images/hook_red_0053.bmp,hook,90,75,red
training_images/hook_red_0054.bmp,hook,98,86,red
training_images/hook_red_0055.bmp,hook,93,95,red
training_images/hook_red_0056.bmp,hook,90,87,red
training_images/hook_red_0057.bmp,hook,100,83,red
training_images/hook_red_0058.bmp,hook,78,95,red
training_images/hook_red_0059.bmp,hook,104,85,red
training_images/hook_red_0060.bmp,hook,92,83,red
training_images/hook_red_0061.bmp,hook,94,88,red
training_images/hook_red_0062.bmp,hook,87,71,red
training_images/hook_red_0063.bmp,hook,94,93,red
training_images/hook_red_0064.bmp,hook,86,93,red
training_images/hook_red_0065.bmp,hook,77,87,red
training_images/hook_red_0066.bmp,hook,89,74,red
training_images/hook_red_0067.bmp,hook,82,89,red
training_images/hook_red_0068.bmp,hook,74,77,red
training_images/hook_red_0069.bmp,hook,84,91,red
training_images/hook_red_0070.bmp,hook,76,91,red
training_images/hook_red_0071.bmp,hook,87,93,red
training_images/hook_red_0072.bmp,hook,80,81,red
training_images/hook_red_0073.bmp,hook,87,87,red
training_images/hook_red_0074.bmp,hook,83,79,red
training_images/hook_red_0075.bmp,hook,93,93,red
training_images/hook_red_0076.bmp,hook,87,85,red
training_images/hook_red_0077.bmp,hook,73,83,red
training_images/hook_red_0078.bmp,hook,90,82,red
training_images/hook_red_0079.bmp,hook,78,75,red
training_images/hook_red_0080.bmp,hook,92,86,red
training_images/hook_red_0081.bmp,hook,94,83,red
training_images/hook_red_0082.bmp,hook,89,86,red
